_time,_measurement,data_type,pkt,dir,log_raw_hex,log_msg,can_id,dlc,scenario,timestamp_epoch,label_raw,log_lvl
2016-11-03 18:39:40.797988+00:00,can,CAN,7048,rx,0C BC 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'\x0c\xbc\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198380.797988,R,normal
2016-11-03 18:39:40.798232+00:00,can,CAN,7049,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.798232,T,attack
2016-11-03 18:39:40.798493+00:00,can,CAN,7050,rx,00 20 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x370 length=8 reserved=0 data=b'\x00 \x00\x00\x00\x00\x00\x00' |>,0370,8,attack_dos,1478198380.798493,R,normal
2016-11-03 18:39:40.798736+00:00,can,CAN,7051,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.798736,T,attack
2016-11-03 18:39:40.798993+00:00,can,CAN,7052,rx,00 40 60 FF 7E C8 08 00,<CAN  flags=0x0 identifier=0x43f length=8 reserved=0 data=b'\x00@`\xff~\xc8\x08\x00' |>,043F,8,attack_dos,1478198380.798993,R,normal
2016-11-03 18:39:40.799236+00:00,can,CAN,7053,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.799236,T,attack
2016-11-03 18:39:40.799490+00:00,can,CAN,7054,rx,FF 00 00 00 FF C8 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xc8\x08\x00' |>,0440,8,attack_dos,1478198380.79949,R,normal
2016-11-03 18:39:40.799735+00:00,can,CAN,7055,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.799735,T,attack
2016-11-03 18:39:40.799993+00:00,can,CAN,7056,rx,D8 00 00 89 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8\x00\x00\x89\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198380.799993,R,normal
2016-11-03 18:39:40.800237+00:00,can,CAN,7057,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.800237,T,attack
2016-11-03 18:39:40.800499+00:00,can,CAN,7058,rx,14 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x2c0 length=8 reserved=0 data=b'\x14\x00\x00\x00\x00\x00\x00\x00' |>,02C0,8,attack_dos,1478198380.800499,R,normal
2016-11-03 18:39:40.800738+00:00,can,CAN,7059,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.800738,T,attack
2016-11-03 18:39:40.800992+00:00,can,CAN,7060,rx,00 00 00 80 00 69 D1 13,<CAN  flags=0x0 identifier=0x4f0 length=8 reserved=0 data=b'\x00\x00\x00\x80\x00i\xd1\x13' |>,04F0,8,attack_dos,1478198380.800992,R,normal
2016-11-03 18:39:40.801229+00:00,can,CAN,7061,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.801229,T,attack
2016-11-03 18:39:40.801557+00:00,can,CAN,7062,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.801557,T,attack
2016-11-03 18:39:40.801881+00:00,can,CAN,7063,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.801881,T,attack
2016-11-03 18:39:40.802205+00:00,can,CAN,7064,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.802205,T,attack
2016-11-03 18:39:40.802530+00:00,can,CAN,7065,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.80253,T,attack
2016-11-03 18:39:40.802853+00:00,can,CAN,7066,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.802853,T,attack
2016-11-03 18:39:40.803127+00:00,can,CAN,7067,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x430 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0430,8,attack_dos,1478198380.803127,R,normal
2016-11-03 18:39:40.803373+00:00,can,CAN,7068,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.803373,T,attack
2016-11-03 18:39:40.803617+00:00,can,CAN,7069,rx,05 20 A4 68 77 00 00 9E,<CAN  flags=0x0 identifier=0x350 length=8 reserved=0 data=b'\x05 \xa4hw\x00\x00\x9e' |>,0350,8,attack_dos,1478198380.803617,R,normal
2016-11-03 18:39:40.810779+00:00,can,CAN,7070,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.810779,T,attack
2016-11-03 18:39:40.816378+00:00,can,CAN,7071,rx,00 00 00 00 16 20 25 8C,<CAN  flags=0x0 identifier=0x140 length=8 reserved=0 data=b'\x00\x00\x00\x00\x16 %\x8c' |>,0140,8,attack_dos,1478198380.816378,R,normal
2016-11-03 18:39:40.816618+00:00,can,CAN,7072,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.816618,T,attack
2016-11-03 18:39:40.816867+00:00,can,CAN,7073,rx,FE 5B 00 00 00 3C 00 00,<CAN  flags=0x0 identifier=0x18f length=8 reserved=0 data=b'\xfe[\x00\x00\x00<\x00\x00' |>,018F,8,attack_dos,1478198380.816867,R,normal
2016-11-03 18:39:40.817110+00:00,can,CAN,7074,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.81711,T,attack
2016-11-03 18:39:40.817348+00:00,can,CAN,7075,rx,19 22 22 30 08 8E 6F 26,"<CAN  flags=0x0 identifier=0x260 length=8 reserved=0 data=b'\x19""""0\x08\x8eo&' |>",0260,8,attack_dos,1478198380.817348,R,normal
2016-11-03 18:39:40.817593+00:00,can,CAN,7076,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.817593,T,attack
2016-11-03 18:39:40.817835+00:00,can,CAN,7077,rx,44 00 9A 1D 97 02 BD 00,<CAN  flags=0x0 identifier=0x2a0 length=8 reserved=0 data=b'D\x00\x9a\x1d\x97\x02\xbd\x00' |>,02A0,8,attack_dos,1478198380.817835,R,normal
2016-11-03 18:39:40.818079+00:00,can,CAN,7078,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.818079,T,attack
2016-11-03 18:39:40.818319+00:00,can,CAN,7079,rx,05 22 60 09 22 21 00 6F,"<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05""`\t""!\x00o' |>",0316,8,attack_dos,1478198380.818319,R,normal
2016-11-03 18:39:40.818564+00:00,can,CAN,7080,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.818564,T,attack
2016-11-03 18:39:40.818809+00:00,can,CAN,7081,rx,0C BC 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'\x0c\xbc\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198380.818809,R,normal
2016-11-03 18:39:40.819058+00:00,can,CAN,7082,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.819058,T,attack
2016-11-03 18:39:40.819314+00:00,can,CAN,7083,rx,00 20 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x370 length=8 reserved=0 data=b'\x00 \x00\x00\x00\x00\x00\x00' |>,0370,8,attack_dos,1478198380.819314,R,normal
2016-11-03 18:39:40.819556+00:00,can,CAN,7084,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.819556,T,attack
2016-11-03 18:39:40.819811+00:00,can,CAN,7085,rx,00 40 60 FF 7E C6 08 00,<CAN  flags=0x0 identifier=0x43f length=8 reserved=0 data=b'\x00@`\xff~\xc6\x08\x00' |>,043F,8,attack_dos,1478198380.819811,R,normal
2016-11-03 18:39:40.820053+00:00,can,CAN,7086,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.820053,T,attack
2016-11-03 18:39:40.820316+00:00,can,CAN,7087,rx,14 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x2c0 length=8 reserved=0 data=b'\x14\x00\x00\x00\x00\x00\x00\x00' |>,02C0,8,attack_dos,1478198380.820316,R,normal
2016-11-03 18:39:40.820558+00:00,can,CAN,7088,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.820558,T,attack
2016-11-03 18:39:40.820852+00:00,can,CAN,7089,rx,FF 00 00 00 FF C6 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xc6\x08\x00' |>,0440,8,attack_dos,1478198380.820852,R,normal
2016-11-03 18:39:40.821055+00:00,can,CAN,7090,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.821055,T,attack
2016-11-03 18:39:40.821316+00:00,can,CAN,7091,rx,00 00 00 80 00 69 D1 13,<CAN  flags=0x0 identifier=0x4f0 length=8 reserved=0 data=b'\x00\x00\x00\x80\x00i\xd1\x13' |>,04F0,8,attack_dos,1478198380.821316,R,normal
2016-11-03 18:39:40.821553+00:00,can,CAN,7092,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.821553,T,attack
2016-11-03 18:39:40.821798+00:00,can,CAN,7093,rx,D8 59 00 89 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8Y\x00\x89\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198380.821798,R,normal
2016-11-03 18:39:40.822040+00:00,can,CAN,7094,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.82204,T,attack
2016-11-03 18:39:40.822374+00:00,can,CAN,7095,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.822374,T,attack
2016-11-03 18:39:40.822705+00:00,can,CAN,7096,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.822705,T,attack
2016-11-03 18:39:40.823038+00:00,can,CAN,7097,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.823038,T,attack
2016-11-03 18:39:40.823299+00:00,can,CAN,7098,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x430 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0430,8,attack_dos,1478198380.823299,R,normal
2016-11-03 18:39:40.823545+00:00,can,CAN,7099,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.823545,T,attack
2016-11-03 18:39:40.823791+00:00,can,CAN,7100,rx,05 20 C4 68 77 00 00 FE,<CAN  flags=0x0 identifier=0x350 length=8 reserved=0 data=b'\x05 \xc4hw\x00\x00\xfe' |>,0350,8,attack_dos,1478198380.823791,R,normal
2016-11-03 18:39:40.824037+00:00,can,CAN,7101,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.824037,T,attack
2016-11-03 18:39:40.824279+00:00,can,CAN,7102,rx,29 27 27 23 00 00 00 9A,"<CAN  flags=0x0 identifier=0x4b1 length=8 reserved=0 data=b"")''#\x00\x00\x00\x9a"" |>",04B1,8,attack_dos,1478198380.824279,R,normal
2016-11-03 18:39:40.824522+00:00,can,CAN,7103,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.824522,T,attack
2016-11-03 18:39:40.824780+00:00,can,CAN,7104,rx,08 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x1f1 length=8 reserved=0 data=b'\x08\x00\x00\x00\x00\x00\x00\x00' |>,01F1,8,attack_dos,1478198380.82478,R,normal
2016-11-03 18:39:40.825023+00:00,can,CAN,7105,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.825023,T,attack
2016-11-03 18:39:40.825275+00:00,can,CAN,7106,rx,00 21 10 FF 00 FF 00 00,<CAN  flags=0x0 identifier=0x153 length=8 reserved=0 data=b'\x00!\x10\xff\x00\xff\x00\x00' |>,0153,8,attack_dos,1478198380.825275,R,normal
2016-11-03 18:39:40.825516+00:00,can,CAN,7107,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.825516,T,attack
2016-11-03 18:39:40.825778+00:00,can,CAN,7108,rx,00 00 00 00 00 00 06 44,<CAN  flags=0x0 identifier=0x2 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x06D' |>,0002,8,attack_dos,1478198380.825778,R,normal
2016-11-03 18:39:40.826020+00:00,can,CAN,7109,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.82602,T,attack
2016-11-03 18:39:40.826272+00:00,can,CAN,7110,rx,FE 5B 00 00 00 3C 00 00,<CAN  flags=0x0 identifier=0x18f length=8 reserved=0 data=b'\xfe[\x00\x00\x00<\x00\x00' |>,018F,8,attack_dos,1478198380.826272,R,normal
2016-11-03 18:39:40.826515+00:00,can,CAN,7111,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.826515,T,attack
2016-11-03 18:39:40.826765+00:00,can,CAN,7112,rx,0B 80 00 FF 0B 80 06 3E,<CAN  flags=0x0 identifier=0x130 length=8 reserved=0 data=b'\x0b\x80\x00\xff\x0b\x80\x06>' |>,0130,8,attack_dos,1478198380.826765,R,normal
2016-11-03 18:39:40.827012+00:00,can,CAN,7113,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.827012,T,attack
2016-11-03 18:39:40.827253+00:00,can,CAN,7114,rx,DB 7F 00 00 42 7F 06 F5,<CAN  flags=0x0 identifier=0x131 length=8 reserved=0 data=b'\xdb\x7f\x00\x00B\x7f\x06\xf5' |>,0131,8,attack_dos,1478198380.827253,R,normal
2016-11-03 18:39:40.827501+00:00,can,CAN,7115,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.827501,T,attack
2016-11-03 18:39:40.827755+00:00,can,CAN,7116,rx,00 00 00 00 18 00 26 D7,<CAN  flags=0x0 identifier=0x140 length=8 reserved=0 data=b'\x00\x00\x00\x00\x18\x00&\xd7' |>,0140,8,attack_dos,1478198380.827755,R,normal
2016-11-03 18:39:40.828001+00:00,can,CAN,7117,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.828001,T,attack
2016-11-03 18:39:40.828237+00:00,can,CAN,7118,rx,19 22 22 30 08 8E 6E 38,"<CAN  flags=0x0 identifier=0x260 length=8 reserved=0 data=b'\x19""""0\x08\x8en8' |>",0260,8,attack_dos,1478198380.828237,R,normal
2016-11-03 18:39:40.828482+00:00,can,CAN,7119,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.828482,T,attack
2016-11-03 18:39:40.828724+00:00,can,CAN,7120,rx,64 00 9A 1D 97 02 BD 00,<CAN  flags=0x0 identifier=0x2a0 length=8 reserved=0 data=b'd\x00\x9a\x1d\x97\x02\xbd\x00' |>,02A0,8,attack_dos,1478198380.828724,R,normal
2016-11-03 18:39:40.828967+00:00,can,CAN,7121,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.828967,T,attack
2016-11-03 18:39:40.829208+00:00,can,CAN,7122,rx,05 22 60 09 22 21 00 6F,"<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05""`\t""!\x00o' |>",0316,8,attack_dos,1478198380.829208,R,normal
2016-11-03 18:39:40.829455+00:00,can,CAN,7123,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.829455,T,attack
2016-11-03 18:39:40.829700+00:00,can,CAN,7124,rx,0C BC 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'\x0c\xbc\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198380.8297,R,normal
2016-11-03 18:39:40.829941+00:00,can,CAN,7125,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.829941,T,attack
2016-11-03 18:39:40.830201+00:00,can,CAN,7126,rx,00 20 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x370 length=8 reserved=0 data=b'\x00 \x00\x00\x00\x00\x00\x00' |>,0370,8,attack_dos,1478198380.830201,R,normal
2016-11-03 18:39:40.830450+00:00,can,CAN,7127,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.83045,T,attack
2016-11-03 18:39:40.830703+00:00,can,CAN,7128,rx,14 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x2c0 length=8 reserved=0 data=b'\x14\x00\x00\x00\x00\x00\x00\x00' |>,02C0,8,attack_dos,1478198380.830703,R,normal
2016-11-03 18:39:40.830950+00:00,can,CAN,7129,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.83095,T,attack
2016-11-03 18:39:40.831198+00:00,can,CAN,7130,rx,00 40 60 FF 7E C5 08 00,<CAN  flags=0x0 identifier=0x43f length=8 reserved=0 data=b'\x00@`\xff~\xc5\x08\x00' |>,043F,8,attack_dos,1478198380.831198,R,normal
2016-11-03 18:39:40.831445+00:00,can,CAN,7131,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.831445,T,attack
2016-11-03 18:39:40.831694+00:00,can,CAN,7132,rx,FF 00 00 00 FF C5 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xc5\x08\x00' |>,0440,8,attack_dos,1478198380.831694,R,normal
2016-11-03 18:39:40.831939+00:00,can,CAN,7133,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.831939,T,attack
2016-11-03 18:39:40.832189+00:00,can,CAN,7134,rx,D8 00 00 8A 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8\x00\x00\x8a\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198380.832189,R,normal
2016-11-03 18:39:40.832434+00:00,can,CAN,7135,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.832434,T,attack
2016-11-03 18:39:40.832759+00:00,can,CAN,7136,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.832759,T,attack
2016-11-03 18:39:40.833085+00:00,can,CAN,7137,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.833085,T,attack
2016-11-03 18:39:40.833341+00:00,can,CAN,7138,rx,00 00 00 00 00 01 07 15,<CAN  flags=0x0 identifier=0x2 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x01\x07\x15' |>,0002,8,attack_dos,1478198380.833341,R,normal
2016-11-03 18:39:40.841000+00:00,can,CAN,7139,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.841,T,attack
2016-11-03 18:39:40.846448+00:00,can,CAN,7140,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.846448,T,attack
2016-11-03 18:39:40.846700+00:00,can,CAN,7141,rx,0F 80 00 FF 14 80 08 6F,<CAN  flags=0x0 identifier=0x130 length=8 reserved=0 data=b'\x0f\x80\x00\xff\x14\x80\x08o' |>,0130,8,attack_dos,1478198380.8467,R,normal
2016-11-03 18:39:40.846947+00:00,can,CAN,7142,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.846947,T,attack
2016-11-03 18:39:40.847191+00:00,can,CAN,7143,rx,0E 80 00 00 34 7F 08 E5,<CAN  flags=0x0 identifier=0x131 length=8 reserved=0 data=b'\x0e\x80\x00\x004\x7f\x08\xe5' |>,0131,8,attack_dos,1478198380.847191,R,normal
2016-11-03 18:39:40.847436+00:00,can,CAN,7144,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.847436,T,attack
2016-11-03 18:39:40.847689+00:00,can,CAN,7145,rx,00 00 00 00 04 22 28 8E,"<CAN  flags=0x0 identifier=0x140 length=8 reserved=0 data=b'\x00\x00\x00\x00\x04""(\x8e' |>",0140,8,attack_dos,1478198380.847689,R,normal
2016-11-03 18:39:40.847933+00:00,can,CAN,7146,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.847933,T,attack
2016-11-03 18:39:40.848174+00:00,can,CAN,7147,rx,19 22 22 30 08 8E 6E 16,"<CAN  flags=0x0 identifier=0x260 length=8 reserved=0 data=b'\x19""""0\x08\x8en\x16' |>",0260,8,attack_dos,1478198380.848174,R,normal
2016-11-03 18:39:40.848416+00:00,can,CAN,7148,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.848416,T,attack
2016-11-03 18:39:40.848661+00:00,can,CAN,7149,rx,24 00 9A 1D 97 02 BD 00,<CAN  flags=0x0 identifier=0x2a0 length=8 reserved=0 data=b'$\x00\x9a\x1d\x97\x02\xbd\x00' |>,02A0,8,attack_dos,1478198380.848661,R,normal
2016-11-03 18:39:40.848904+00:00,can,CAN,7150,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198380.848904,T,attack
